x,y,length
662.0,122.0,4420200.0
652.0,122.0,4285075.0
677.0,122.0,4612700.0
682.0,122.0,4673750.0
667.0,122.0,4485825.0
672.0,122.0,4550025.0
27.0,127.0,5698775.0
22.0,127.0,5770275.0
17.0,127.0,5845600.0
12.0,127.0,5924800.0
47.0,127.0,5450025.0
42.0,127.0,5506725.0
37.0,127.0,5567050.0
32.0,127.0,5631050.0
742.0,122.0,5243200.0
737.0,122.0,5209450.0
732.0,122.0,5172875.0
727.0,122.0,5133575.0
7.0,127.0,6007925.0
2.0,127.0,6095025.0
747.0,122.0,5274025.0
527.0,122.0,1816625.0
532.0,122.0,1835750.0
517.0,122.0,1813000.0
522.0,122.0,1815400.0
337.0,122.0,1587250.0
342.0,122.0,1586625.0
327.0,122.0,1590575.0
332.0,122.0,1588550.0
442.0,122.0,1420075.0
437.0,122.0,1404325.0
432.0,122.0,1390350.0
427.0,122.0,1378250.0
107.0,142.0,4612625.0
112.0,142.0,4598500.0
117.0,142.0,4587300.0
122.0,142.0,4578975.0
127.0,142.0,4573475.0
132.0,142.0,4570750.0
137.0,142.0,4498525.0
142.0,142.0,4448650.0
147.0,142.0,4422900.0
152.0,142.0,4417850.0
32.0,142.0,5209500.0
27.0,142.0,5277225.0
42.0,142.0,5085175.0
37.0,142.0,5145500.0
52.0,142.0,4975350.0
47.0,142.0,5028475.0
62.0,142.0,4879625.0
57.0,142.0,4925750.0
72.0,142.0,4797600.0
67.0,142.0,4836925.0
82.0,142.0,4728875.0
77.0,142.0,4761600.0
92.0,142.0,4673050.0
87.0,142.0,4699375.0
102.0,142.0,4629725.0
97.0,142.0,4649850.0
712.0,137.0,4501300.0
717.0,137.0,4538800.0
702.0,137.0,4418975.0
707.0,137.0,4461325.0
732.0,137.0,4635450.0
737.0,137.0,4662050.0
722.0,137.0,4573725.0
727.0,137.0,4605975.0
2.0,142.0,5673475.0
742.0,137.0,4685675.0
747.0,137.0,4706225.0
17.0,142.0,5424050.0
22.0,142.0,5348725.0
7.0,142.0,5586375.0
12.0,142.0,5503250.0
657.0,137.0,3947450.0
652.0,137.0,3886850.0
647.0,137.0,3824975.0
677.0,137.0,4175100.0
672.0,137.0,4120600.0
667.0,137.0,4064425.0
662.0,137.0,4006675.0
697.0,137.0,4374350.0
692.0,137.0,4327550.0
687.0,137.0,4278675.0
682.0,137.0,4227825.0
427.0,142.0,1100000.0
432.0,142.0,1111000.0
437.0,142.0,1123675.0
442.0,142.0,1137925.0
382.0,142.0,1095875.0
412.0,142.0,1098850.0
407.0,142.0,1098250.0
422.0,142.0,1099775.0
417.0,142.0,1099375.0
392.0,142.0,1096500.0
387.0,142.0,1096100.0
402.0,142.0,1097625.0
397.0,142.0,1097025.0
297.0,142.0,1495550.0
302.0,142.0,1431625.0
287.0,142.0,1728025.0
292.0,142.0,1560550.0
277.0,142.0,1731600.0
282.0,142.0,1729200.0
337.0,142.0,1297100.0
342.0,142.0,1296475.0
327.0,142.0,1300425.0
332.0,142.0,1298400.0
317.0,142.0,1306850.0
322.0,142.0,1303225.0
307.0,142.0,1371000.0
312.0,142.0,1311350.0
222.0,142.0,2454375.0
252.0,142.0,2245125.0
247.0,142.0,2246650.0
242.0,142.0,2398925.0
237.0,142.0,2400550.0
232.0,142.0,2410600.0
227.0,142.0,2431300.0
37.0,147.0,5010100.0
32.0,147.0,5074100.0
47.0,147.0,4893075.0
42.0,147.0,4949775.0
57.0,147.0,4790350.0
52.0,147.0,4839950.0
67.0,147.0,4701525.0
62.0,147.0,4744225.0
747.0,142.0,4522175.0
7.0,147.0,5450975.0
2.0,147.0,5538075.0
17.0,147.0,5288650.0
12.0,147.0,5367850.0
27.0,147.0,5141825.0
22.0,147.0,5213325.0
707.0,142.0,4303275.0
712.0,142.0,4340175.0
717.0,142.0,4374550.0
722.0,142.0,4406300.0
727.0,142.0,4435325.0
732.0,142.0,4461525.0
737.0,142.0,4484800.0
742.0,142.0,4505050.0
667.0,142.0,3929175.0
672.0,142.0,3982675.0
677.0,142.0,4034450.0
682.0,142.0,4084400.0
687.0,142.0,4132425.0
692.0,142.0,4178425.0
697.0,142.0,4222300.0
702.0,142.0,4263950.0
662.0,142.0,3874050.0
657.0,142.0,3817400.0
652.0,142.0,3759325.0
647.0,142.0,3699925.0
587.0,142.0,1645775.0
562.0,142.0,1556775.0
577.0,142.0,1571750.0
582.0,142.0,1573525.0
567.0,142.0,1563275.0
572.0,142.0,1568300.0
537.0,142.0,1505650.0
527.0,142.0,1478375.0
532.0,142.0,1492400.0
387.0,147.0,1032975.0
382.0,147.0,1032750.0
337.0,147.0,1231000.0
332.0,147.0,1232300.0
342.0,147.0,1230375.0
317.0,147.0,1240750.0
312.0,147.0,1299475.0
327.0,147.0,1234325.0
322.0,147.0,1237125.0
292.0,147.0,1550950.0
297.0,147.0,1485950.0
302.0,147.0,1422025.0
307.0,147.0,1359125.0
277.0,147.0,1729125.0
282.0,147.0,1653475.0
287.0,147.0,1652300.0
232.0,147.0,2319200.0
237.0,147.0,2310825.0
227.0,147.0,2338175.0
222.0,147.0,2359475.0
152.0,147.0,4292850.0
142.0,147.0,4318550.0
147.0,147.0,4295375.0
132.0,147.0,4435350.0
137.0,147.0,4365800.0
122.0,147.0,4443575.0
127.0,147.0,4438075.0
112.0,147.0,4463100.0
117.0,147.0,4451900.0
102.0,147.0,4494325.0
107.0,147.0,4477225.0
92.0,147.0,4537650.0
97.0,147.0,4514450.0
82.0,147.0,4593475.0
87.0,147.0,4563975.0
72.0,147.0,4662200.0
77.0,147.0,4626200.0
272.0,132.0,1894350.0
267.0,132.0,1899350.0
262.0,132.0,1983975.0
257.0,132.0,2072600.0
292.0,132.0,1587375.0
287.0,132.0,1653500.0
282.0,132.0,1720800.0
277.0,132.0,1890675.0
312.0,132.0,1451175.0
307.0,132.0,1456600.0
302.0,132.0,1463000.0
297.0,132.0,1524650.0
332.0,132.0,1438225.0
327.0,132.0,1440250.0
322.0,132.0,1443050.0
317.0,132.0,1446675.0
337.0,132.0,1436925.0
342.0,132.0,1436300.0
102.0,132.0,4908150.0
97.0,132.0,4928275.0
112.0,132.0,4876925.0
107.0,132.0,4891050.0
122.0,132.0,4857400.0
117.0,132.0,4865725.0
132.0,132.0,4849175.0
127.0,132.0,4851900.0
142.0,132.0,4716475.0
137.0,132.0,4771600.0
152.0,132.0,4528700.0
147.0,132.0,4685575.0
172.0,132.0,3563100.0
177.0,132.0,3442600.0
182.0,132.0,3324375.0
187.0,132.0,3208375.0
192.0,132.0,3094550.0
207.0,132.0,2760375.0
212.0,132.0,2657325.0
217.0,132.0,2653625.0
222.0,132.0,2651800.0
227.0,132.0,2625175.0
232.0,132.0,2601025.0
237.0,132.0,2442350.0
242.0,132.0,2347525.0
247.0,132.0,2254325.0
252.0,132.0,2162700.0
652.0,132.0,4016950.0
647.0,132.0,3952600.0
687.0,132.0,4427500.0
692.0,132.0,4479250.0
677.0,132.0,4318325.0
682.0,132.0,4373825.0
667.0,132.0,4202250.0
672.0,132.0,4261100.0
657.0,132.0,4080075.0
662.0,132.0,4141875.0
727.0,132.0,4779200.0
732.0,132.0,4811950.0
717.0,132.0,4705625.0
722.0,132.0,4743725.0
707.0,132.0,4621950.0
712.0,132.0,4665000.0
697.0,132.0,4528975.0
702.0,132.0,4576575.0
442.0,132.0,1273750.0
437.0,132.0,1258750.0
432.0,132.0,1245425.0
427.0,132.0,1233875.0
517.0,132.0,1721850.0
522.0,132.0,1641025.0
527.0,132.0,1642250.0
532.0,132.0,1658825.0
192.0,137.0,3203675.0
212.0,137.0,2654750.0
217.0,137.0,2553625.0
207.0,137.0,2757800.0
152.0,137.0,4545375.0
142.0,137.0,4581275.0
147.0,137.0,4552950.0
277.0,137.0,1809850.0
272.0,137.0,1813525.0
267.0,137.0,1896775.0
297.0,137.0,1507675.0
292.0,137.0,1572675.0
287.0,137.0,1638800.0
282.0,137.0,1807450.0
237.0,137.0,2492800.0
232.0,137.0,2504525.0
227.0,137.0,2526950.0
222.0,137.0,2551800.0
252.0,137.0,2160125.0
247.0,137.0,2249175.0
242.0,137.0,2489550.0
22.0,137.0,5486650.0
27.0,137.0,5415150.0
32.0,137.0,5347425.0
37.0,137.0,5283425.0
42.0,137.0,5223100.0
47.0,137.0,5166400.0
52.0,137.0,5113275.0
57.0,137.0,5063675.0
737.0,132.0,4841875.0
742.0,132.0,4868875.0
747.0,132.0,4892850.0
2.0,137.0,5811400.0
7.0,137.0,5724300.0
12.0,137.0,5641175.0
17.0,137.0,5561975.0
107.0,137.0,4750550.0
102.0,137.0,4767650.0
117.0,137.0,4725225.0
112.0,137.0,4736425.0
127.0,137.0,4711400.0
122.0,137.0,4716900.0
137.0,137.0,4633775.0
132.0,137.0,4708675.0
67.0,137.0,4974850.0
62.0,137.0,5017550.0
77.0,137.0,4899525.0
72.0,137.0,4935525.0
87.0,137.0,4837300.0
82.0,137.0,4866800.0
97.0,137.0,4787775.0
92.0,137.0,4810975.0
532.0,137.0,1574325.0
527.0,137.0,1559025.0
342.0,137.0,1365100.0
322.0,137.0,1371850.0
327.0,137.0,1369050.0
332.0,137.0,1367025.0
337.0,137.0,1365725.0
302.0,137.0,1446025.0
307.0,137.0,1385400.0
312.0,137.0,1379975.0
317.0,137.0,1375475.0
442.0,137.0,1204550.0
427.0,137.0,1165650.0
437.0,137.0,1189925.0
432.0,137.0,1176925.0
312.0,157.0,1285375.0
317.0,157.0,1224375.0
302.0,157.0,1410200.0
307.0,157.0,1347300.0
292.0,157.0,1503725.0
297.0,157.0,1474125.0
287.0,157.0,1508225.0
237.0,157.0,2138750.0
232.0,157.0,2143775.0
227.0,157.0,2159300.0
222.0,157.0,2177050.0
217.0,157.0,2217200.0
422.0,157.0,917775.0
427.0,157.0,918000.0
432.0,157.0,928175.0
437.0,157.0,939875.0
402.0,157.0,915625.0
407.0,157.0,916250.0
412.0,157.0,916850.0
417.0,157.0,917375.0
442.0,157.0,953000.0
347.0,157.0,1103250.0
342.0,157.0,1105550.0
357.0,157.0,1124300.0
352.0,157.0,1168825.0
327.0,157.0,1109500.0
322.0,157.0,1166525.0
337.0,157.0,1106175.0
332.0,157.0,1107475.0
387.0,157.0,914100.0
382.0,157.0,913875.0
397.0,157.0,915025.0
392.0,157.0,914500.0
367.0,157.0,1036625.0
362.0,157.0,1080250.0
372.0,157.0,995400.0
572.0,157.0,1368400.0
577.0,157.0,1437050.0
562.0,157.0,1299850.0
567.0,157.0,1301475.0
592.0,157.0,1655825.0
597.0,157.0,1733850.0
582.0,157.0,1507475.0
587.0,157.0,1579725.0
602.0,157.0,1813850.0
537.0,157.0,1270850.0
532.0,157.0,1261575.0
527.0,157.0,1251375.0
557.0,157.0,1296700.0
552.0,157.0,1292125.0
547.0,157.0,1286225.0
542.0,157.0,1279100.0
722.0,157.0,3918975.0
727.0,157.0,3938325.0
732.0,157.0,3954700.0
737.0,157.0,3968000.0
742.0,157.0,3978125.0
747.0,157.0,3984975.0
2.0,162.0,5310375.0
7.0,162.0,5141350.0
12.0,162.0,4976300.0
17.0,162.0,4897100.0
22.0,162.0,4821775.0
27.0,162.0,4750275.0
32.0,162.0,4682550.0
37.0,162.0,4618550.0
42.0,162.0,4558225.0
647.0,157.0,3339725.0
642.0,157.0,3286375.0
657.0,157.0,3442200.0
652.0,157.0,3391700.0
667.0,157.0,3538375.0
662.0,157.0,3491125.0
677.0,157.0,3627450.0
672.0,157.0,3583850.0
687.0,157.0,3708625.0
682.0,157.0,3669075.0
697.0,157.0,3781100.0
692.0,157.0,3746000.0
707.0,157.0,3844075.0
702.0,157.0,3813825.0
717.0,157.0,3896750.0
712.0,157.0,3871750.0
147.0,162.0,3927450.0
142.0,162.0,3942900.0
137.0,162.0,3982275.0
132.0,162.0,4043800.0
127.0,162.0,4046525.0
117.0,162.0,4060350.0
122.0,162.0,4052025.0
107.0,162.0,4085675.0
112.0,162.0,4071550.0
97.0,162.0,4122900.0
102.0,162.0,4102775.0
87.0,162.0,4172425.0
92.0,162.0,4146100.0
77.0,162.0,4234650.0
82.0,162.0,4201925.0
67.0,162.0,4309975.0
72.0,162.0,4270650.0
57.0,162.0,4398800.0
62.0,162.0,4352675.0
47.0,162.0,4501525.0
52.0,162.0,4448400.0
352.0,162.0,931200.0
347.0,162.0,1045000.0
362.0,162.0,1067050.0
357.0,162.0,1111100.0
332.0,162.0,1048650.0
327.0,162.0,1104900.0
342.0,162.0,1046725.0
337.0,162.0,1047350.0
312.0,162.0,1283050.0
307.0,162.0,1344975.0
322.0,162.0,1161925.0
317.0,162.0,1222050.0
292.0,162.0,1436400.0
287.0,162.0,1439775.0
302.0,162.0,1407875.0
297.0,162.0,1471800.0
282.0,162.0,1451525.0
227.0,162.0,2073450.0
232.0,162.0,2059650.0
237.0,162.0,2056300.0
217.0,162.0,2127750.0
222.0,162.0,2089425.0
522.0,162.0,1170725.0
417.0,162.0,861525.0
422.0,162.0,861925.0
407.0,162.0,860400.0
412.0,162.0,861000.0
437.0,162.0,883425.0
442.0,162.0,896175.0
427.0,162.0,862150.0
432.0,162.0,872050.0
377.0,162.0,939275.0
382.0,162.0,898650.0
367.0,162.0,1023425.0
372.0,162.0,980175.0
397.0,162.0,859175.0
402.0,162.0,859775.0
387.0,162.0,858250.0
392.0,162.0,858650.0
652.0,162.0,3273975.0
647.0,162.0,3224475.0
662.0,162.0,3368300.0
657.0,162.0,3321950.0
672.0,162.0,3455725.0
667.0,162.0,3412925.0
682.0,162.0,3535450.0
677.0,162.0,3496600.0
642.0,162.0,3173550.0
567.0,162.0,1284275.0
572.0,162.0,1351200.0
577.0,162.0,1419850.0
582.0,162.0,1490275.0
587.0,162.0,1564500.0
592.0,162.0,1640600.0
597.0,162.0,1718625.0
602.0,162.0,1798625.0
527.0,162.0,1180525.0
532.0,162.0,1189450.0
537.0,162.0,1197400.0
542.0,162.0,1204275.0
547.0,162.0,1209975.0
552.0,162.0,1214400.0
557.0,162.0,1217450.0
562.0,162.0,1219025.0
417.0,147.0,1036250.0
412.0,147.0,1035725.0
427.0,147.0,1036875.0
422.0,147.0,1036650.0
397.0,147.0,1033900.0
392.0,147.0,1033375.0
407.0,147.0,1035125.0
402.0,147.0,1034500.0
437.0,147.0,1059950.0
432.0,147.0,1047600.0
442.0,147.0,1073825.0
532.0,147.0,1413000.0
537.0,147.0,1424925.0
542.0,147.0,1435925.0
547.0,147.0,1445900.0
527.0,147.0,1400250.0
587.0,147.0,1621300.0
582.0,147.0,1549050.0
577.0,147.0,1478625.0
572.0,147.0,1476900.0
567.0,147.0,1473550.0
562.0,147.0,1468675.0
557.0,147.0,1462375.0
552.0,147.0,1454750.0
607.0,147.0,1933500.0
602.0,147.0,1851475.0
597.0,147.0,1771475.0
592.0,147.0,1695425.0
662.0,147.0,3743950.0
667.0,147.0,3796450.0
652.0,147.0,3634325.0
657.0,147.0,3689875.0
647.0,147.0,3577400.0
702.0,147.0,4111450.0
707.0,147.0,4147750.0
692.0,147.0,4031825.0
697.0,147.0,4072775.0
682.0,147.0,3943500.0
687.0,147.0,3988700.0
672.0,147.0,3847275.0
677.0,147.0,3896325.0
717.0,147.0,4212825.0
712.0,147.0,4181575.0
727.0,147.0,4267200.0
722.0,147.0,4241400.0
737.0,147.0,4310075.0
732.0,147.0,4290125.0
747.0,147.0,4340650.0
742.0,147.0,4326950.0
2.0,152.0,5405150.0
12.0,152.0,5234925.0
7.0,152.0,5318050.0
22.0,152.0,5080400.0
17.0,152.0,5155725.0
32.0,152.0,4941175.0
27.0,152.0,5008900.0
37.0,152.0,4877175.0
42.0,152.0,4816850.0
47.0,152.0,4760150.0
52.0,152.0,4707025.0
57.0,152.0,4657425.0
62.0,152.0,4611300.0
67.0,152.0,4568600.0
72.0,152.0,4529275.0
77.0,152.0,4493275.0
82.0,152.0,4460550.0
87.0,152.0,4431050.0
92.0,152.0,4404725.0
97.0,152.0,4381525.0
102.0,152.0,4361400.0
107.0,152.0,4344300.0
112.0,152.0,4330175.0
132.0,152.0,4302425.0
127.0,152.0,4305150.0
122.0,152.0,4310650.0
117.0,152.0,4318975.0
147.0,152.0,4170325.0
142.0,152.0,4190925.0
137.0,152.0,4235550.0
227.0,152.0,2247525.0
232.0,152.0,2230275.0
222.0,152.0,2267050.0
237.0,152.0,2223575.0
337.0,152.0,1167375.0
342.0,152.0,1166750.0
317.0,152.0,1231350.0
322.0,152.0,1173500.0
327.0,152.0,1170700.0
332.0,152.0,1168675.0
297.0,152.0,1478825.0
302.0,152.0,1414900.0
307.0,152.0,1352000.0
312.0,152.0,1290075.0
287.0,152.0,1579050.0
292.0,152.0,1543825.0
422.0,152.0,976000.0
417.0,152.0,975600.0
432.0,152.0,986675.0
427.0,152.0,976225.0
402.0,152.0,973850.0
397.0,152.0,973250.0
412.0,152.0,975075.0
407.0,152.0,974475.0
382.0,152.0,972100.0
392.0,152.0,972725.0
387.0,152.0,972325.0
437.0,152.0,998700.0
442.0,152.0,1012200.0
592.0,152.0,1673425.0
587.0,152.0,1599300.0
582.0,152.0,1527050.0
577.0,152.0,1456625.0
572.0,152.0,1387975.0
567.0,152.0,1386300.0
562.0,152.0,1383050.0
557.0,152.0,1378325.0
552.0,152.0,1372225.0
547.0,152.0,1364850.0
542.0,152.0,1356300.0
537.0,152.0,1346675.0
532.0,152.0,1336075.0
527.0,152.0,1324600.0
642.0,152.0,3401575.0
647.0,152.0,3457350.0
652.0,152.0,3511800.0
657.0,152.0,3564825.0
662.0,152.0,3616325.0
667.0,152.0,3666200.0
672.0,152.0,3714350.0
597.0,152.0,1751450.0
602.0,152.0,1831450.0
607.0,152.0,1913475.0
722.0,152.0,4078975.0
717.0,152.0,4053575.0
732.0,152.0,4121200.0
727.0,152.0,4101550.0
742.0,152.0,4151325.0
737.0,152.0,4137825.0
747.0,152.0,4161600.0
682.0,152.0,3805075.0
677.0,152.0,3760675.0
692.0,152.0,3887700.0
687.0,152.0,3847450.0
702.0,152.0,3961425.0
697.0,152.0,3925725.0
712.0,152.0,4025450.0
707.0,152.0,3994700.0
52.0,157.0,4576525.0
57.0,157.0,4526925.0
42.0,157.0,4686350.0
47.0,157.0,4629650.0
72.0,157.0,4398775.0
77.0,157.0,4362775.0
62.0,157.0,4480800.0
67.0,157.0,4438100.0
12.0,157.0,5104425.0
17.0,157.0,5025225.0
2.0,157.0,5356575.0
7.0,157.0,5187550.0
32.0,157.0,4810675.0
37.0,157.0,4746675.0
22.0,157.0,4949900.0
27.0,157.0,4878400.0
137.0,157.0,4107725.0
132.0,157.0,4171925.0
127.0,157.0,4174650.0
122.0,157.0,4180150.0
147.0,157.0,4047700.0
142.0,157.0,4065725.0
97.0,157.0,4251025.0
92.0,157.0,4274225.0
87.0,157.0,4300550.0
82.0,157.0,4330050.0
117.0,157.0,4188475.0
112.0,157.0,4199675.0
107.0,157.0,4213800.0
102.0,157.0,4230900.0
282.0,177.0,1256400.0
287.0,177.0,1248175.0
227.0,177.0,1829650.0
222.0,177.0,1840300.0
232.0,177.0,1821025.0
217.0,177.0,1873150.0
142.0,177.0,3588175.0
147.0,177.0,3580450.0
132.0,177.0,3673175.0
137.0,177.0,3619675.0
122.0,177.0,3681400.0
127.0,177.0,3675900.0
112.0,177.0,3700925.0
117.0,177.0,3689725.0
102.0,177.0,3732150.0
107.0,177.0,3715050.0
97.0,177.0,3752275.0
92.0,177.0,3775475.0
87.0,177.0,3801800.0
82.0,177.0,3831300.0
77.0,177.0,3864025.0
72.0,177.0,3900025.0
67.0,177.0,3939350.0
62.0,177.0,3982050.0
57.0,177.0,4028175.0
52.0,177.0,4077775.0
47.0,177.0,4130900.0
42.0,177.0,4187600.0
37.0,177.0,4247925.0
32.0,177.0,4311925.0
27.0,177.0,4379650.0
22.0,177.0,4533075.0
737.0,172.0,3472575.0
742.0,172.0,3594575.0
747.0,172.0,3720000.0
2.0,177.0,5185525.0
7.0,177.0,5016500.0
12.0,177.0,4851450.0
17.0,177.0,4690325.0
697.0,172.0,3361275.0
702.0,172.0,3385075.0
707.0,172.0,3406250.0
712.0,172.0,3424700.0
717.0,172.0,3440325.0
722.0,172.0,3453025.0
727.0,172.0,3462700.0
732.0,172.0,3469250.0
662.0,172.0,3129575.0
657.0,172.0,3088375.0
672.0,172.0,3206400.0
667.0,172.0,3168950.0
682.0,172.0,3275125.0
677.0,172.0,3241825.0
692.0,172.0,3334950.0
687.0,172.0,3306200.0
642.0,172.0,2954825.0
637.0,172.0,2907325.0
652.0,172.0,3045450.0
647.0,172.0,3000900.0
587.0,172.0,1540975.0
592.0,172.0,1617075.0
577.0,172.0,1394350.0
582.0,172.0,1466750.0
597.0,172.0,1695100.0
602.0,172.0,1775100.0
547.0,172.0,1064400.0
552.0,172.0,1065875.0
537.0,172.0,1057425.0
542.0,172.0,1061550.0
567.0,172.0,1256800.0
572.0,172.0,1323725.0
557.0,172.0,1127925.0
562.0,172.0,1191550.0
532.0,172.0,1052125.0
527.0,172.0,1045750.0
522.0,172.0,1038400.0
147.0,182.0,3469200.0
222.0,182.0,1761675.0
217.0,182.0,1792700.0
87.0,182.0,3682675.0
92.0,182.0,3656350.0
97.0,182.0,3633150.0
102.0,182.0,3613025.0
67.0,182.0,3820225.0
72.0,182.0,3780900.0
77.0,182.0,3744900.0
82.0,182.0,3712175.0
127.0,182.0,3556775.0
132.0,182.0,3554050.0
137.0,182.0,3503225.0
142.0,182.0,3474350.0
107.0,182.0,3595925.0
112.0,182.0,3581800.0
117.0,182.0,3570600.0
122.0,182.0,3562275.0
22.0,182.0,4495875.0
17.0,182.0,4653125.0
12.0,182.0,4814250.0
7.0,182.0,4979300.0
2.0,182.0,5148325.0
747.0,177.0,3678000.0
742.0,177.0,3552575.0
62.0,182.0,3862925.0
57.0,182.0,3909050.0
52.0,182.0,3958650.0
47.0,182.0,4011775.0
42.0,182.0,4068475.0
37.0,182.0,4128800.0
32.0,182.0,4192800.0
27.0,182.0,4342450.0
692.0,177.0,3202450.0
697.0,177.0,3225850.0
682.0,177.0,3148325.0
687.0,177.0,3176575.0
672.0,177.0,3085100.0
677.0,177.0,3117800.0
662.0,177.0,3013575.0
667.0,177.0,3050325.0
732.0,177.0,3311950.0
737.0,177.0,3430575.0
722.0,177.0,3302225.0
727.0,177.0,3308675.0
712.0,177.0,3280200.0
717.0,177.0,3292700.0
702.0,177.0,3246675.0
707.0,177.0,3264825.0
587.0,177.0,1532575.0
582.0,177.0,1458350.0
597.0,177.0,1686700.0
592.0,177.0,1608675.0
637.0,177.0,2803700.0
647.0,177.0,2892475.0
642.0,177.0,2848825.0
657.0,177.0,2974950.0
652.0,177.0,2934550.0
522.0,177.0,975600.0
527.0,177.0,981725.0
532.0,177.0,986825.0
537.0,177.0,990800.0
542.0,177.0,993550.0
547.0,177.0,994975.0
552.0,177.0,1055500.0
557.0,177.0,1117550.0
562.0,177.0,1181175.0
567.0,177.0,1246425.0
572.0,177.0,1315325.0
577.0,177.0,1385950.0
437.0,177.0,727825.0
432.0,177.0,717425.0
427.0,177.0,708350.0
422.0,177.0,708125.0
442.0,177.0,739450.0
357.0,177.0,869225.0
342.0,177.0,884000.0
372.0,177.0,954325.0
377.0,177.0,911400.0
362.0,177.0,820975.0
367.0,177.0,773150.0
392.0,177.0,786100.0
397.0,177.0,746000.0
382.0,177.0,868750.0
387.0,177.0,826325.0
412.0,177.0,707200.0
417.0,177.0,707725.0
402.0,177.0,705975.0
407.0,177.0,706600.0
442.0,167.0,841675.0
437.0,167.0,829300.0
432.0,167.0,818250.0
427.0,167.0,808625.0
422.0,167.0,808400.0
417.0,167.0,808000.0
412.0,167.0,807475.0
562.0,167.0,1204150.0
567.0,167.0,1269400.0
552.0,167.0,1139000.0
557.0,167.0,1140525.0
542.0,167.0,1131775.0
547.0,167.0,1136050.0
532.0,167.0,1119650.0
537.0,167.0,1126275.0
522.0,167.0,1103425.0
527.0,167.0,1112000.0
327.0,167.0,1102625.0
292.0,167.0,1371400.0
287.0,167.0,1373650.0
282.0,167.0,1384225.0
392.0,167.0,805125.0
397.0,167.0,805650.0
402.0,167.0,806250.0
407.0,167.0,806875.0
372.0,167.0,969300.0
377.0,167.0,926375.0
382.0,167.0,885750.0
387.0,167.0,845350.0
352.0,167.0,988550.0
357.0,167.0,875800.0
362.0,167.0,1056175.0
367.0,167.0,1012550.0
332.0,167.0,1046375.0
337.0,167.0,990850.0
342.0,167.0,990225.0
347.0,167.0,989075.0
147.0,167.0,3809525.0
142.0,167.0,3822400.0
137.0,167.0,3859150.0
132.0,167.0,3918000.0
107.0,167.0,3959875.0
102.0,167.0,3976975.0
97.0,167.0,3997100.0
92.0,167.0,4020300.0
127.0,167.0,3920725.0
122.0,167.0,3926225.0
117.0,167.0,3934550.0
112.0,167.0,3945750.0
222.0,167.0,2004125.0
227.0,167.0,1989925.0
217.0,167.0,2040625.0
232.0,167.0,1977850.0
237.0,167.0,1976175.0
732.0,162.0,3790575.0
727.0,162.0,3777475.0
742.0,162.0,3807300.0
737.0,162.0,3800550.0
747.0,162.0,3810725.0
7.0,167.0,5097475.0
2.0,167.0,5266500.0
692.0,162.0,3606675.0
687.0,162.0,3572175.0
702.0,162.0,3668600.0
697.0,162.0,3638850.0
712.0,162.0,3720425.0
707.0,162.0,3695825.0
722.0,162.0,3761350.0
717.0,162.0,3742300.0
52.0,167.0,4322600.0
57.0,167.0,4273000.0
62.0,167.0,4226875.0
67.0,167.0,4184175.0
72.0,167.0,4144850.0
77.0,167.0,4108850.0
82.0,167.0,4076125.0
87.0,167.0,4046625.0
12.0,167.0,4932425.0
17.0,167.0,4771300.0
22.0,167.0,4695975.0
27.0,167.0,4624475.0
32.0,167.0,4556750.0
37.0,167.0,4492750.0
42.0,167.0,4432425.0
47.0,167.0,4375725.0
367.0,172.0,1003950.0
372.0,172.0,960700.0
357.0,172.0,871400.0
362.0,172.0,823150.0
347.0,172.0,935425.0
352.0,172.0,986325.0
342.0,172.0,936000.0
412.0,172.0,756225.0
407.0,172.0,755625.0
402.0,172.0,755000.0
397.0,172.0,754400.0
392.0,172.0,794500.0
387.0,172.0,834725.0
382.0,172.0,875125.0
377.0,172.0,917775.0
442.0,172.0,789450.0
437.0,172.0,777450.0
432.0,172.0,766725.0
427.0,172.0,757375.0
422.0,172.0,757150.0
417.0,172.0,756750.0
137.0,172.0,3738300.0
142.0,172.0,3704175.0
147.0,172.0,3693875.0
222.0,172.0,1921100.0
217.0,172.0,1955775.0
232.0,172.0,1898325.0
227.0,172.0,1908675.0
282.0,172.0,1319200.0
292.0,172.0,1308675.0
287.0,172.0,1309800.0
742.0,167.0,3638800.0
747.0,167.0,3764225.0
732.0,167.0,3628775.0
737.0,167.0,3635425.0
7.0,172.0,5055875.0
12.0,172.0,4890825.0
2.0,172.0,5224900.0
27.0,172.0,4500950.0
32.0,172.0,4433225.0
17.0,172.0,4729700.0
22.0,172.0,4572450.0
47.0,172.0,4252200.0
52.0,172.0,4199075.0
37.0,172.0,4369225.0
42.0,172.0,4308900.0
72.0,172.0,4021325.0
67.0,172.0,4060650.0
62.0,172.0,4103350.0
57.0,172.0,4149475.0
92.0,172.0,3896775.0
87.0,172.0,3923100.0
82.0,172.0,3952600.0
77.0,172.0,3985325.0
112.0,172.0,3822225.0
107.0,172.0,3836350.0
102.0,172.0,3853450.0
97.0,172.0,3873575.0
132.0,172.0,3794475.0
127.0,172.0,3797200.0
122.0,172.0,3802700.0
117.0,172.0,3811025.0
572.0,167.0,1336325.0
577.0,167.0,1404975.0
582.0,167.0,1477375.0
587.0,167.0,1551600.0
592.0,167.0,1627700.0
597.0,167.0,1705725.0
602.0,167.0,1785725.0
642.0,167.0,3063050.0
647.0,167.0,3111550.0
657.0,167.0,3204025.0
652.0,167.0,3158575.0
