x,y,length
115.0,175.0,1946900.0
145.0,165.0,2034200.0
135.0,165.0,2060700.0
125.0,165.0,2066200.0
75.0,165.0,2183200.0
65.0,165.0,2225900.0
55.0,165.0,2275500.0
45.0,165.0,2332200.0
115.0,165.0,2077400.0
105.0,165.0,2094500.0
95.0,165.0,2117700.0
85.0,165.0,2147200.0
745.0,155.0,2146100.0
725.0,155.0,2113200.0
735.0,155.0,2132700.0
25.0,165.0,2467700.0
35.0,165.0,2396200.0
5.0,165.0,2804000.0
15.0,165.0,2631900.0
665.0,155.0,1890500.0
675.0,155.0,1938200.0
645.0,155.0,1785600.0
655.0,155.0,1839500.0
705.0,155.0,2057500.0
715.0,155.0,2088000.0
685.0,155.0,1982200.0
695.0,155.0,2022100.0
375.0,165.0,552900.0
365.0,165.0,602900.0
395.0,165.0,504100.0
385.0,165.0,503600.0
415.0,165.0,505800.0
405.0,165.0,504900.0
435.0,165.0,507100.0
425.0,165.0,506600.0
285.0,165.0,834800.0
315.0,165.0,897800.0
325.0,165.0,832100.0
335.0,165.0,768100.0
345.0,165.0,710300.0
355.0,165.0,653800.0
225.0,165.0,1141700.0
235.0,165.0,1134700.0
585.0,185.0,888200.0
565.0,185.0,730100.0
575.0,185.0,807400.0
545.0,185.0,589500.0
555.0,185.0,656100.0
525.0,185.0,523300.0
535.0,185.0,525800.0
285.0,185.0,695500.0
435.0,185.0,394800.0
425.0,185.0,394300.0
415.0,185.0,393500.0
405.0,185.0,392600.0
395.0,185.0,441100.0
385.0,185.0,489900.0
375.0,185.0,539200.0
45.0,195.0,2039600.0
55.0,195.0,1897900.0
65.0,195.0,1848300.0
75.0,195.0,1805600.0
5.0,195.0,2681400.0
15.0,195.0,2509300.0
25.0,195.0,2345100.0
35.0,195.0,2188600.0
125.0,195.0,1688600.0
135.0,195.0,1683100.0
145.0,195.0,1672500.0
85.0,195.0,1769600.0
95.0,195.0,1740100.0
105.0,195.0,1716900.0
115.0,195.0,1699800.0
655.0,185.0,1479000.0
645.0,185.0,1439800.0
675.0,185.0,1546500.0
665.0,185.0,1514700.0
635.0,185.0,1397500.0
735.0,185.0,1750000.0
725.0,185.0,1633000.0
745.0,185.0,1873700.0
695.0,185.0,1596800.0
685.0,185.0,1574000.0
715.0,185.0,1626700.0
705.0,185.0,1614500.0
585.0,175.0,892700.0
595.0,175.0,977200.0
565.0,175.0,734600.0
575.0,175.0,811900.0
665.0,175.0,1635200.0
675.0,175.0,1672300.0
645.0,175.0,1550300.0
655.0,175.0,1594400.0
705.0,175.0,1757400.0
715.0,175.0,1775700.0
685.0,175.0,1705300.0
695.0,175.0,1733800.0
435.0,175.0,448600.0
425.0,175.0,448100.0
415.0,175.0,447300.0
405.0,175.0,446400.0
555.0,175.0,664900.0
545.0,175.0,598300.0
535.0,175.0,595600.0
525.0,175.0,590600.0
125.0,185.0,1809900.0
135.0,185.0,1804400.0
145.0,185.0,1788500.0
215.0,185.0,977500.0
225.0,185.0,966400.0
735.0,175.0,1794800.0
725.0,175.0,1788300.0
745.0,175.0,1918500.0
15.0,185.0,2545600.0
5.0,185.0,2717700.0
35.0,185.0,2224900.0
25.0,185.0,2381400.0
55.0,185.0,2019200.0
45.0,185.0,2075900.0
75.0,185.0,1926900.0
65.0,185.0,1969600.0
95.0,185.0,1861400.0
85.0,185.0,1890900.0
115.0,185.0,1821100.0
105.0,185.0,1838200.0
505.0,205.0,393600.0
515.0,205.0,402000.0
375.0,205.0,336500.0
425.0,205.0,300000.0
435.0,205.0,300500.0
635.0,205.0,1199200.0
675.0,205.0,1308200.0
665.0,205.0,1287000.0
655.0,205.0,1261500.0
645.0,205.0,1232100.0
575.0,205.0,794700.0
125.0,205.0,1571600.0
135.0,205.0,1566100.0
145.0,205.0,1560800.0
45.0,205.0,2007600.0
55.0,205.0,1865900.0
65.0,205.0,1731300.0
75.0,205.0,1688600.0
85.0,205.0,1652600.0
95.0,205.0,1623100.0
105.0,205.0,1599900.0
115.0,205.0,1582800.0
285.0,205.0,574200.0
215.0,205.0,812800.0
225.0,205.0,809100.0
275.0,205.0,579200.0
635.0,195.0,1296200.0
585.0,195.0,875300.0
565.0,195.0,725800.0
575.0,195.0,798800.0
545.0,195.0,585200.0
525.0,195.0,460500.0
535.0,195.0,521500.0
35.0,205.0,2156600.0
25.0,205.0,2313100.0
15.0,205.0,2477300.0
5.0,205.0,2649400.0
745.0,195.0,1833400.0
735.0,195.0,1709700.0
725.0,195.0,1592700.0
715.0,195.0,1482200.0
705.0,195.0,1476100.0
695.0,195.0,1464300.0
685.0,195.0,1447200.0
675.0,195.0,1425200.0
665.0,195.0,1398700.0
655.0,195.0,1368100.0
645.0,195.0,1333800.0
285.0,195.0,632700.0
215.0,195.0,893000.0
225.0,195.0,885600.0
415.0,195.0,344200.0
435.0,195.0,345500.0
425.0,195.0,345000.0
375.0,195.0,381500.0
135.0,225.0,1344200.0
125.0,225.0,1349700.0
225.0,225.0,653400.0
215.0,225.0,664500.0
275.0,225.0,469300.0
365.0,225.0,258600.0
425.0,225.0,222100.0
435.0,225.0,222600.0
575.0,215.0,859700.0
635.0,215.0,1106300.0
655.0,215.0,1159000.0
645.0,215.0,1134500.0
675.0,215.0,1195300.0
665.0,215.0,1179400.0
695.0,215.0,1212000.0
685.0,215.0,1206300.0
715.0,215.0,1414300.0
705.0,215.0,1310100.0
725.0,215.0,1524800.0
735.0,215.0,1641800.0
745.0,215.0,1765500.0
5.0,225.0,2597500.0
15.0,225.0,2425400.0
25.0,225.0,2261200.0
35.0,225.0,2104700.0
45.0,225.0,1955700.0
55.0,225.0,1814000.0
65.0,225.0,1679400.0
75.0,225.0,1551700.0
85.0,225.0,1430700.0
95.0,225.0,1401200.0
105.0,225.0,1378000.0
115.0,225.0,1360900.0
285.0,215.0,519800.0
275.0,215.0,522300.0
375.0,215.0,295600.0
365.0,215.0,296300.0
425.0,215.0,259100.0
435.0,215.0,259600.0
505.0,215.0,343600.0
515.0,215.0,349900.0
495.0,215.0,336000.0
735.0,205.0,1673700.0
725.0,205.0,1556700.0
745.0,205.0,1797400.0
695.0,205.0,1336100.0
685.0,205.0,1324700.0
715.0,205.0,1446200.0
705.0,205.0,1342000.0
55.0,215.0,1838000.0
45.0,215.0,1979700.0
75.0,215.0,1575700.0
65.0,215.0,1703400.0
15.0,215.0,2449400.0
5.0,215.0,2621500.0
35.0,215.0,2128700.0
25.0,215.0,2285200.0
125.0,215.0,1458700.0
135.0,215.0,1453200.0
85.0,215.0,1539700.0
95.0,215.0,1510200.0
105.0,215.0,1487000.0
115.0,215.0,1469900.0
215.0,215.0,736700.0
135.0,245.0,1137100.0
125.0,245.0,1142600.0
55.0,245.0,1776900.0
45.0,245.0,1918600.0
75.0,245.0,1514600.0
65.0,245.0,1642300.0
95.0,245.0,1279100.0
85.0,245.0,1393600.0
115.0,245.0,1153800.0
105.0,245.0,1170900.0
725.0,235.0,1472500.0
735.0,235.0,1589500.0
745.0,235.0,1713200.0
5.0,245.0,2560400.0
15.0,245.0,2388300.0
25.0,245.0,2224100.0
35.0,245.0,2067600.0
645.0,235.0,950800.0
655.0,235.0,965500.0
665.0,235.0,975700.0
675.0,235.0,981000.0
685.0,235.0,1067500.0
695.0,235.0,1159700.0
705.0,235.0,1257800.0
715.0,235.0,1362000.0
575.0,235.0,978800.0
565.0,235.0,975500.0
635.0,235.0,932000.0
625.0,235.0,909500.0
515.0,235.0,257200.0
505.0,235.0,255100.0
495.0,235.0,251300.0
425.0,235.0,188800.0
435.0,235.0,189300.0
415.0,235.0,217800.0
365.0,235.0,224600.0
275.0,235.0,420000.0
215.0,235.0,596000.0
225.0,235.0,588600.0
125.0,235.0,1244400.0
135.0,235.0,1238900.0
85.0,235.0,1410400.0
95.0,235.0,1295900.0
105.0,235.0,1272700.0
115.0,235.0,1255600.0
45.0,235.0,1935400.0
55.0,235.0,1793700.0
65.0,235.0,1659100.0
75.0,235.0,1531400.0
5.0,235.0,2577200.0
15.0,235.0,2405100.0
25.0,235.0,2240900.0
35.0,235.0,2084400.0
745.0,225.0,1737500.0
735.0,225.0,1613800.0
725.0,225.0,1496800.0
715.0,225.0,1386300.0
705.0,225.0,1282100.0
695.0,225.0,1184000.0
685.0,225.0,1091800.0
675.0,225.0,1086300.0
665.0,225.0,1075700.0
655.0,225.0,1060400.0
645.0,225.0,1040800.0
635.0,225.0,1017300.0
625.0,225.0,990300.0
565.0,225.0,917700.0
575.0,225.0,921000.0
505.0,225.0,297500.0
515.0,225.0,301700.0
495.0,225.0,291800.0
565.0,255.0,1081400.0
615.0,255.0,741000.0
625.0,255.0,758200.0
635.0,255.0,771700.0
645.0,255.0,781100.0
655.0,255.0,786000.0
665.0,255.0,861700.0
675.0,255.0,942700.0
685.0,255.0,1029200.0
695.0,255.0,1121400.0
705.0,255.0,1219500.0
715.0,255.0,1323700.0
435.0,255.0,133000.0
425.0,255.0,128500.0
455.0,255.0,154500.0
445.0,255.0,138600.0
475.0,255.0,175900.0
465.0,255.0,165500.0
495.0,255.0,180600.0
485.0,255.0,178900.0
505.0,255.0,210200.0
555.0,255.0,1075000.0
265.0,255.0,339800.0
275.0,255.0,331700.0
355.0,255.0,167800.0
365.0,255.0,166900.0
115.0,255.0,1055300.0
105.0,255.0,1157400.0
95.0,255.0,1265600.0
85.0,255.0,1380100.0
135.0,255.0,1038600.0
125.0,255.0,1044100.0
215.0,255.0,469300.0
205.0,255.0,473200.0
725.0,245.0,1451700.0
735.0,245.0,1568700.0
745.0,245.0,1692400.0
685.0,245.0,1046700.0
695.0,245.0,1138900.0
705.0,245.0,1237000.0
715.0,245.0,1341200.0
45.0,255.0,1905100.0
55.0,255.0,1763400.0
65.0,255.0,1628800.0
75.0,255.0,1501100.0
5.0,255.0,2546900.0
15.0,255.0,2374800.0
25.0,255.0,2210600.0
35.0,255.0,2054100.0
575.0,245.0,1033300.0
565.0,245.0,1030000.0
655.0,245.0,874100.0
645.0,245.0,864300.0
675.0,245.0,960200.0
665.0,245.0,879200.0
635.0,245.0,850200.0
625.0,245.0,832200.0
435.0,245.0,159500.0
365.0,245.0,194100.0
505.0,245.0,216200.0
495.0,245.0,214300.0
445.0,245.0,165800.0
275.0,245.0,374200.0
225.0,245.0,527300.0
215.0,245.0,531000.0
205.0,245.0,534900.0
725.0,275.0,1408300.0
735.0,275.0,1525300.0
745.0,275.0,1649000.0
5.0,285.0,2524200.0
15.0,285.0,2352100.0
25.0,285.0,2187900.0
35.0,285.0,2031400.0
645.0,275.0,689500.0
655.0,275.0,760100.0
665.0,275.0,835800.0
675.0,275.0,916800.0
685.0,275.0,1003300.0
695.0,275.0,1095500.0
705.0,275.0,1193600.0
715.0,275.0,1297800.0
615.0,275.0,610700.0
635.0,275.0,623800.0
625.0,275.0,619300.0
315.0,285.0,118700.0
345.0,285.0,102400.0
355.0,285.0,101300.0
225.0,285.0,302000.0
205.0,285.0,389400.0
215.0,285.0,343000.0
265.0,285.0,222000.0
145.0,285.0,760900.0
135.0,285.0,845900.0
125.0,285.0,936400.0
185.0,285.0,494700.0
175.0,285.0,554000.0
165.0,285.0,618000.0
75.0,285.0,1478400.0
65.0,285.0,1606100.0
55.0,285.0,1740700.0
45.0,285.0,1882400.0
115.0,285.0,1032600.0
105.0,285.0,1134700.0
95.0,285.0,1242900.0
85.0,285.0,1357400.0
645.0,285.0,680700.0
655.0,285.0,751300.0
665.0,285.0,827000.0
675.0,285.0,908000.0
615.0,285.0,549700.0
625.0,285.0,554000.0
635.0,285.0,615000.0
565.0,285.0,318700.0
455.0,285.0,88000.0
445.0,285.0,74800.0
475.0,285.0,102200.0
465.0,285.0,95700.0
435.0,285.0,71300.0
425.0,285.0,68300.0
225.0,295.0,292500.0
235.0,295.0,255200.0
205.0,295.0,381400.0
215.0,295.0,335000.0
185.0,295.0,486700.0
195.0,295.0,431900.0
165.0,295.0,610000.0
175.0,295.0,546000.0
145.0,295.0,758600.0
155.0,295.0,678900.0
125.0,295.0,934100.0
135.0,295.0,843600.0
105.0,295.0,1132400.0
115.0,295.0,1030300.0
85.0,295.0,1355100.0
95.0,295.0,1240600.0
75.0,295.0,1476100.0
65.0,295.0,1603800.0
55.0,295.0,1738400.0
45.0,295.0,1880100.0
35.0,295.0,2029100.0
25.0,295.0,2185600.0
15.0,295.0,2349800.0
5.0,295.0,2521900.0
745.0,285.0,1640200.0
735.0,285.0,1516500.0
725.0,285.0,1399500.0
715.0,285.0,1289000.0
705.0,285.0,1184800.0
695.0,285.0,1086700.0
685.0,285.0,994500.0
135.0,265.0,943200.0
125.0,265.0,948700.0
215.0,265.0,410700.0
205.0,265.0,414600.0
275.0,265.0,292300.0
265.0,265.0,297700.0
725.0,255.0,1434200.0
735.0,255.0,1551200.0
745.0,255.0,1674900.0
5.0,265.0,2536500.0
15.0,265.0,2364400.0
25.0,265.0,2200200.0
35.0,265.0,2043700.0
45.0,265.0,1894700.0
55.0,265.0,1753000.0
65.0,265.0,1618400.0
75.0,265.0,1490700.0
85.0,265.0,1369700.0
95.0,265.0,1255200.0
105.0,265.0,1147000.0
115.0,265.0,1044900.0
475.0,265.0,148500.0
465.0,265.0,139400.0
455.0,265.0,129500.0
445.0,265.0,114500.0
505.0,265.0,207300.0
495.0,265.0,177700.0
485.0,265.0,150000.0
355.0,265.0,142800.0
425.0,265.0,105600.0
435.0,265.0,109600.0
55.0,275.0,1745500.0
45.0,275.0,1887200.0
75.0,275.0,1483200.0
65.0,275.0,1610900.0
15.0,275.0,2356900.0
5.0,275.0,2529000.0
35.0,275.0,2036200.0
25.0,275.0,2192700.0
135.0,275.0,850700.0
125.0,275.0,941200.0
95.0,275.0,1247700.0
85.0,275.0,1362200.0
115.0,275.0,1037400.0
105.0,275.0,1139500.0
645.0,265.0,701000.0
655.0,265.0,771600.0
665.0,265.0,847300.0
675.0,265.0,928300.0
615.0,265.0,674400.0
625.0,265.0,687300.0
635.0,265.0,696300.0
725.0,265.0,1419800.0
735.0,265.0,1536800.0
745.0,265.0,1660500.0
685.0,265.0,1014800.0
695.0,265.0,1107000.0
705.0,265.0,1205100.0
715.0,265.0,1309300.0
355.0,275.0,120700.0
345.0,275.0,122900.0
475.0,275.0,124000.0
465.0,275.0,116200.0
455.0,275.0,107400.0
445.0,275.0,93300.0
435.0,275.0,89100.0
425.0,275.0,85600.0
205.0,275.0,399900.0
215.0,275.0,355000.0
265.0,275.0,258500.0
275.0,275.0,255800.0
115.0,315.0,1020200.0
105.0,315.0,1118300.0
95.0,315.0,1222500.0
85.0,315.0,1333000.0
135.0,315.0,922500.0
125.0,315.0,928000.0
35.0,315.0,1987000.0
25.0,315.0,2139500.0
15.0,315.0,2299700.0
5.0,315.0,2467800.0
75.0,315.0,1450000.0
65.0,315.0,1573700.0
55.0,315.0,1704300.0
45.0,315.0,1842000.0
265.0,315.0,151200.0
275.0,315.0,126700.0
245.0,315.0,209100.0
255.0,315.0,178600.0
305.0,315.0,73600.0
315.0,315.0,61100.0
285.0,315.0,106200.0
295.0,315.0,88200.0
185.0,315.0,477400.0
195.0,315.0,422600.0
165.0,315.0,600700.0
175.0,315.0,536700.0
225.0,315.0,283200.0
235.0,315.0,244400.0
205.0,315.0,372100.0
215.0,315.0,325700.0
415.0,315.0,29400.0
405.0,315.0,28500.0
435.0,315.0,32100.0
425.0,315.0,30600.0
455.0,315.0,44000.0
445.0,315.0,33500.0
475.0,315.0,51000.0
465.0,315.0,48400.0
335.0,315.0,56400.0
325.0,315.0,57900.0
345.0,315.0,55100.0
565.0,315.0,263300.0
575.0,315.0,300300.0
585.0,315.0,340800.0
595.0,315.0,385000.0
605.0,315.0,433100.0
615.0,315.0,485300.0
625.0,315.0,541800.0
635.0,315.0,602800.0
505.0,315.0,103600.0
515.0,315.0,123800.0
525.0,315.0,146300.0
535.0,315.0,171300.0
545.0,315.0,199000.0
555.0,315.0,229600.0
35.0,325.0,1971700.0
25.0,325.0,2122500.0
15.0,325.0,2281000.0
5.0,325.0,2447400.0
745.0,315.0,1628000.0
735.0,315.0,1504300.0
725.0,315.0,1387300.0
715.0,315.0,1276800.0
705.0,315.0,1172600.0
695.0,315.0,1074500.0
685.0,315.0,982300.0
675.0,315.0,895800.0
665.0,315.0,814800.0
655.0,315.0,739100.0
645.0,315.0,668500.0
185.0,325.0,475700.0
195.0,325.0,420900.0
165.0,325.0,599000.0
175.0,325.0,535000.0
125.0,325.0,1007300.0
135.0,325.0,1001800.0
105.0,325.0,1114900.0
115.0,325.0,1018500.0
85.0,325.0,1326200.0
95.0,325.0,1217400.0
65.0,325.0,1563500.0
75.0,325.0,1441500.0
45.0,325.0,1828400.0
55.0,325.0,1692400.0
335.0,325.0,43400.0
325.0,325.0,44900.0
295.0,325.0,83700.0
285.0,325.0,101700.0
315.0,325.0,55500.0
305.0,325.0,68000.0
255.0,325.0,175400.0
245.0,325.0,207400.0
275.0,325.0,123500.0
265.0,325.0,148000.0
215.0,325.0,324000.0
205.0,325.0,370400.0
235.0,325.0,242700.0
225.0,325.0,281500.0
445.0,325.0,23800.0
455.0,325.0,33400.0
465.0,325.0,36700.0
475.0,325.0,38000.0
405.0,325.0,20400.0
415.0,325.0,21200.0
425.0,325.0,22100.0
435.0,325.0,23100.0
265.0,295.0,188000.0
245.0,295.0,221400.0
255.0,295.0,190900.0
315.0,295.0,96200.0
345.0,295.0,84400.0
435.0,295.0,56000.0
425.0,295.0,53500.0
415.0,295.0,51700.0
405.0,295.0,50600.0
475.0,295.0,82900.0
465.0,295.0,77700.0
455.0,295.0,71100.0
445.0,295.0,58800.0
515.0,295.0,129700.0
505.0,295.0,107600.0
495.0,295.0,87600.0
485.0,295.0,85900.0
535.0,295.0,181000.0
525.0,295.0,154100.0
565.0,295.0,278700.0
605.0,295.0,487100.0
615.0,295.0,491200.0
625.0,295.0,547700.0
635.0,295.0,608700.0
645.0,295.0,674400.0
655.0,295.0,745000.0
665.0,295.0,820700.0
675.0,295.0,901700.0
685.0,295.0,988200.0
695.0,295.0,1080400.0
705.0,295.0,1178500.0
715.0,295.0,1282700.0
735.0,295.0,1510200.0
725.0,295.0,1393200.0
745.0,295.0,1633900.0
15.0,305.0,2322500.0
5.0,305.0,2492500.0
35.0,305.0,2006000.0
25.0,305.0,2160400.0
55.0,305.0,1719500.0
45.0,305.0,1859100.0
75.0,305.0,1461400.0
65.0,305.0,1587000.0
95.0,305.0,1230100.0
85.0,305.0,1342500.0
115.0,305.0,1024000.0
105.0,305.0,1124000.0
185.0,305.0,481000.0
195.0,305.0,426200.0
165.0,305.0,604300.0
175.0,305.0,540300.0
125.0,305.0,929900.0
135.0,305.0,841500.0
265.0,305.0,156300.0
245.0,305.0,214200.0
255.0,305.0,183700.0
225.0,305.0,286800.0
235.0,305.0,248000.0
205.0,305.0,375700.0
215.0,305.0,329300.0
345.0,305.0,68700.0
315.0,305.0,76000.0
435.0,305.0,43000.0
425.0,305.0,41000.0
415.0,305.0,39500.0
405.0,305.0,38500.0
485.0,305.0,67400.0
495.0,305.0,85500.0
505.0,305.0,105500.0
515.0,305.0,127600.0
445.0,305.0,45100.0
455.0,305.0,56500.0
465.0,305.0,62000.0
475.0,305.0,65900.0
565.0,305.0,276600.0
575.0,305.0,315500.0
525.0,305.0,152000.0
535.0,305.0,178900.0
545.0,305.0,208500.0
555.0,305.0,241000.0
655.0,305.0,741000.0
645.0,305.0,670400.0
675.0,305.0,897700.0
665.0,305.0,816700.0
615.0,305.0,487200.0
605.0,305.0,435000.0
635.0,305.0,604700.0
625.0,305.0,543700.0
735.0,305.0,1506200.0
725.0,305.0,1389200.0
745.0,305.0,1629900.0
695.0,305.0,1076400.0
685.0,305.0,984200.0
715.0,305.0,1278700.0
705.0,305.0,1174500.0
125.0,355.0,1237000.0
135.0,355.0,1231500.0
105.0,355.0,1265300.0
115.0,355.0,1248200.0
85.0,355.0,1318000.0
95.0,355.0,1288500.0
65.0,355.0,1547500.0
75.0,355.0,1429400.0
45.0,355.0,1804600.0
55.0,355.0,1672500.0
25.0,355.0,2090900.0
35.0,355.0,1944000.0
5.0,355.0,2408000.0
15.0,355.0,2245500.0
745.0,345.0,1555600.0
735.0,345.0,1436400.0
725.0,345.0,1323900.0
715.0,345.0,1217900.0
705.0,345.0,1118200.0
695.0,345.0,1024600.0
685.0,345.0,936900.0
675.0,345.0,854900.0
665.0,345.0,778400.0
655.0,345.0,707200.0
645.0,345.0,641100.0
635.0,345.0,579900.0
625.0,345.0,523400.0
615.0,345.0,471400.0
605.0,345.0,423700.0
595.0,345.0,419800.0
525.0,345.0,152500.0
535.0,345.0,165000.0
545.0,345.0,173100.0
515.0,345.0,138700.0
455.0,345.0,17100.0
465.0,345.0,18200.0
415.0,345.0,9700.0
405.0,345.0,9100.0
425.0,345.0,10000.0
395.0,345.0,9200.0
335.0,345.0,29700.0
325.0,345.0,38600.0
345.0,345.0,22300.0
315.0,345.0,50300.0
305.0,345.0,63900.0
745.0,355.0,1540200.0
725.0,355.0,1310700.0
735.0,355.0,1422100.0
25.0,365.0,2085500.0
35.0,365.0,1939500.0
5.0,365.0,2400800.0
15.0,365.0,2239200.0
665.0,355.0,771800.0
675.0,355.0,847200.0
645.0,355.0,636700.0
655.0,355.0,701700.0
705.0,355.0,1107200.0
715.0,355.0,1205800.0
685.0,355.0,928100.0
695.0,355.0,1014700.0
595.0,355.0,458400.0
585.0,355.0,454700.0
635.0,355.0,576600.0
625.0,355.0,521200.0
615.0,355.0,470300.0
605.0,355.0,466200.0
515.0,355.0,123000.0
545.0,355.0,149900.0
535.0,355.0,144500.0
525.0,355.0,134500.0
405.0,355.0,5500.0
415.0,355.0,6000.0
445.0,355.0,10100.0
455.0,355.0,11000.0
465.0,355.0,14600.0
335.0,355.0,28600.0
345.0,355.0,21200.0
355.0,355.0,15100.0
365.0,355.0,10100.0
375.0,355.0,6900.0
385.0,355.0,6000.0
395.0,355.0,5600.0
175.0,355.0,511200.0
165.0,355.0,571300.0
195.0,355.0,404900.0
185.0,355.0,455800.0
215.0,355.0,315800.0
205.0,355.0,358300.0
225.0,355.0,312100.0
315.0,335.0,51600.0
305.0,335.0,65200.0
295.0,335.0,80900.0
285.0,335.0,100200.0
275.0,335.0,122000.0
265.0,335.0,146500.0
335.0,335.0,32100.0
325.0,335.0,41000.0
125.0,335.0,1085100.0
135.0,335.0,1079600.0
105.0,335.0,1113400.0
115.0,335.0,1096300.0
85.0,335.0,1321700.0
95.0,335.0,1214400.0
225.0,335.0,278500.0
235.0,335.0,241200.0
205.0,335.0,364400.0
215.0,335.0,319500.0
185.0,335.0,466700.0
195.0,335.0,413400.0
165.0,335.0,587000.0
175.0,335.0,524500.0
735.0,325.0,1477100.0
725.0,325.0,1361800.0
745.0,325.0,1599100.0
695.0,325.0,1054100.0
685.0,325.0,963600.0
715.0,325.0,1253000.0
705.0,325.0,1150500.0
55.0,335.0,1683400.0
45.0,335.0,1817900.0
75.0,335.0,1435500.0
65.0,335.0,1556000.0
15.0,335.0,2266000.0
5.0,335.0,2430900.0
35.0,335.0,1959700.0
25.0,335.0,2109000.0
585.0,325.0,339100.0
595.0,325.0,381600.0
525.0,325.0,144600.0
535.0,325.0,167900.0
545.0,325.0,193900.0
555.0,325.0,222800.0
645.0,325.0,656600.0
655.0,325.0,725500.0
665.0,325.0,799500.0
675.0,325.0,878800.0
605.0,325.0,428000.0
615.0,325.0,478500.0
625.0,325.0,533300.0
635.0,325.0,592600.0
135.0,345.0,1156100.0
125.0,345.0,1161600.0
195.0,345.0,408200.0
185.0,345.0,460200.0
175.0,345.0,516700.0
165.0,345.0,577900.0
225.0,345.0,277200.0
215.0,345.0,316900.0
205.0,345.0,360500.0
745.0,335.0,1575100.0
725.0,335.0,1340800.0
735.0,335.0,1454600.0
25.0,345.0,2098600.0
35.0,345.0,1950600.0
5.0,345.0,2417900.0
15.0,345.0,2254300.0
65.0,345.0,1550800.0
75.0,345.0,1431600.0
45.0,345.0,1810100.0
55.0,345.0,1676900.0
105.0,345.0,1189900.0
115.0,345.0,1172800.0
85.0,345.0,1319100.0
95.0,345.0,1213100.0
595.0,335.0,380100.0
615.0,335.0,474000.0
605.0,335.0,425000.0
635.0,335.0,585100.0
625.0,335.0,527300.0
655.0,335.0,715000.0
645.0,335.0,647600.0
675.0,335.0,865300.0
665.0,335.0,787500.0
695.0,335.0,1037600.0
685.0,335.0,948600.0
715.0,335.0,1233500.0
705.0,335.0,1132500.0
405.0,335.0,14000.0
415.0,335.0,14700.0
425.0,335.0,15300.0
435.0,335.0,15800.0
455.0,335.0,24500.0
465.0,335.0,26700.0
525.0,335.0,163900.0
535.0,335.0,186800.0
545.0,335.0,197600.0
555.0,335.0,200500.0
215.0,385.0,415900.0
205.0,385.0,423500.0
235.0,385.0,408700.0
225.0,385.0,412200.0
175.0,385.0,504500.0
195.0,385.0,435200.0
185.0,385.0,451200.0
135.0,385.0,1453100.0
125.0,385.0,1458600.0
405.0,385.0,500.0
415.0,385.0,700.0
425.0,385.0,1000.0
435.0,385.0,1900.0
385.0,385.0,1000.0
395.0,385.0,600.0
715.0,375.0,1190500.0
705.0,375.0,1093500.0
695.0,375.0,1002600.0
685.0,375.0,917600.0
675.0,375.0,838300.0
665.0,375.0,764500.0
655.0,375.0,696000.0
645.0,375.0,632600.0
635.0,375.0,574100.0
625.0,375.0,569600.0
615.0,375.0,561000.0
605.0,375.0,548700.0
595.0,375.0,533100.0
585.0,375.0,529400.0
105.0,385.0,1486900.0
115.0,385.0,1469800.0
85.0,385.0,1539600.0
95.0,385.0,1510100.0
65.0,385.0,1618300.0
75.0,385.0,1575600.0
45.0,385.0,1797900.0
55.0,385.0,1667900.0
25.0,385.0,2080000.0
35.0,385.0,1935200.0
5.0,385.0,2392900.0
15.0,385.0,2232500.0
745.0,375.0,1520100.0
725.0,375.0,1293800.0
735.0,375.0,1403600.0
95.0,395.0,1583100.0
85.0,395.0,1612600.0
115.0,395.0,1542800.0
105.0,395.0,1559900.0
135.0,395.0,1526100.0
125.0,395.0,1531600.0
15.0,395.0,2231300.0
5.0,395.0,2391400.0
35.0,395.0,1934600.0
25.0,395.0,2079100.0
55.0,395.0,1740900.0
45.0,395.0,1797600.0
75.0,395.0,1648600.0
65.0,395.0,1691300.0
175.0,395.0,504200.0
185.0,395.0,483700.0
195.0,395.0,467700.0
205.0,395.0,456000.0
215.0,395.0,448400.0
225.0,395.0,444700.0
235.0,395.0,437700.0
535.0,385.0,88800.0
525.0,385.0,86300.0
595.0,385.0,569600.0
585.0,385.0,565900.0
455.0,385.0,6000.0
445.0,385.0,3500.0
515.0,385.0,81700.0
505.0,385.0,75400.0
705.0,385.0,1090000.0
715.0,385.0,1186500.0
685.0,385.0,915100.0
695.0,385.0,999600.0
745.0,385.0,1514600.0
725.0,385.0,1289300.0
735.0,385.0,1398600.0
625.0,385.0,618400.0
635.0,385.0,627400.0
605.0,385.0,589100.0
615.0,385.0,605500.0
665.0,385.0,763000.0
675.0,385.0,836300.0
645.0,385.0,632100.0
655.0,385.0,695000.0
405.0,365.0,3000.0
415.0,365.0,3400.0
425.0,365.0,4300.0
375.0,365.0,6000.0
385.0,365.0,3500.0
395.0,365.0,3100.0
515.0,365.0,108400.0
445.0,365.0,6000.0
455.0,365.0,8500.0
595.0,365.0,496100.0
585.0,365.0,492400.0
535.0,365.0,125100.0
525.0,365.0,117600.0
545.0,365.0,127800.0
655.0,365.0,698100.0
645.0,365.0,634000.0
675.0,365.0,841800.0
665.0,365.0,767300.0
615.0,365.0,516000.0
605.0,365.0,507800.0
635.0,365.0,574800.0
625.0,365.0,520300.0
105.0,365.0,1339800.0
115.0,365.0,1322700.0
85.0,365.0,1392500.0
95.0,365.0,1363000.0
65.0,365.0,1545700.0
